"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT05","WT07","WT08","WT09","WT13","WT14","WT16","WT21"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-10-04","6.04",,,"0.00",,,"64","75","56","  270","  260",,"15.0","19.0",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-10-05","5.82",,,"0.00",,,"68","77","60","  250","  270",,"15.0","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-10-06","5.14",,,"0.00",,,"69","81","60","  270","  270",,"16.1","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-10-07","6.26",,,"0.00",,,"69","78","61","  260","  250",,"14.1","17.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-10-08","5.82",,,"0.00",,,"68","75","62","  260","  260",,"15.0","17.0","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-10-09","5.59",,,"0.00",,,"67","73","63","  250","  260",,"15.0","18.1",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-10-10","5.82",,,"0.00",,,"68","78","64","  270","  280",,"15.0","18.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-10-11","6.49",,,"0.00",,,"72","90","57","  270","  270",,"15.0","19.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-10-12","5.82",,,"0.00",,,"71","79","60","  270","  270",,"17.0","19.9",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-10-13","5.82",,,"0.00",,,"67","73","58","  270","  260",,"15.0","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-10-14","7.61",,,"0.00",,,"67","72","62","  260","  260",,"16.1","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-10-15","6.26",,,"0.00",,,"67","75","59","  260","  270",,"19.9","23.0",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-10-16","6.04",,,"0.00",,,"70","94","61","  260","  270",,"21.0","25.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-10-17","7.38",,,"0.00",,,"69","77","63","  260","  270",,"18.1","23.0",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-10-18","7.83",,,"0.00",,,"67","75","60","  260","  260",,"21.0","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-10-19","5.82",,,"0.00",,,"67","75","57","  260",,,"14.1",,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-10-20","6.04",,,"0.00",,,"68","83","59","  220","  220",,"18.1","21.9","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-10-21","5.82",,,"0.00",,,"78","90","66","  260","  270",,"15.0","17.0",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-10-22","5.82",,,"0.00",,,"78","96","66","  270","  240",,"15.0","18.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-10-23","5.82",,,"0.00",,,"75","91","64","  270","  280",,"14.1","16.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-10-24","4.70",,,"0.00",,,"77","98","64","  260","  270",,"14.1","16.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-10-25","5.82",,,"0.00",,,"82","94","66","  260","  250",,"19.9","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-10-26","6.93",,,"0.00",,,"76","88","63","  230","  110",,"13.0","16.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-10-27","8.28",,,"0.00",,,"69","72","61","  200","  150",,"17.0","25.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-10-28","6.71",,,"0.00",,,"66","76","58","  270","  270",,"15.0","17.0",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-10-29","6.04",,,"0.00",,,"64","71","53","  250","  260",,"14.1","18.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-10-30","7.83",,,"0.00",,,"65","79","55","   90","  110",,"16.1","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-10-31","7.61",,,"0.00",,,"66","82","53","  260","  280",,"14.1","17.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-11-01","7.38",,,"0.00",,,"67","82","53","  260","  260",,"15.0","17.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-11-02","4.70",,,"0.00",,,"65","82","53","  280","  270",,"15.0","18.1",,,"    1",,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-11-03","5.14",,,"0.00",,,"65","77","52","  270","  270",,"14.1","19.0","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-11-04","5.14",,,"0.00",,,"64","75","53","  270","  270",,"15.0","18.1","    1","    1",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-11-05","5.82",,,"0.00",,,"64","72","57","  270","  280",,"16.1","19.9","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-11-06","4.92",,,"0.00",,,"63","68","58","  270","  240",,"12.1","17.0","    1","    1",,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-11-07","6.26",,,"0.00",,,"63","68","59","  260","  280",,"14.1","18.1","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-11-08","4.70",,,"0.00",,,"65","78","56","  260","  260",,"12.1","14.1","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-11-09","6.26",,,"0.00",,,"72","90","59","  260","  260",,"17.0","19.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-11-10","6.04",,,"0.00",,,"66","72","60","  260","  290",,"14.1","16.1","    1","    1",,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-11-11","5.59",,,"0.00",,,"64","68","62","  260","  220",,"13.0","18.1","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-11-12","6.26",,,"0.00",,,"64","69","60","  270","  270",,"16.1","21.0","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-11-13","5.14",,,"0.00",,,"63","68","60","  280","  270",,"16.1","19.0","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-11-14","6.26",,,"0.00",,,"62","69","57","  270","  260",,"18.1","21.0","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-11-15","4.92",,,"0.00",,,"63","70","57","  250","  260",,"17.0","19.9","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-11-16","5.37",,,"0.00",,,"63","72","55","  250","  230",,"13.0","17.0","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-11-17","3.58",,,"0.00",,,"70","93","55","  260","  290",,"14.1","16.1","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-11-18","6.71",,,"0.00",,,"78","93","62","  250","  200",,"15.0","18.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-11-19","6.93",,,"0.01",,,"70","79","62","  260","  280",,"18.1","23.0",,,"    1",,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-11-20","11.63",,,"0.35",,,"61","63","53","  260","  250",,"31.1","35.1","    1",,"    1",,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-11-21","5.37",,,"0.01",,,"58","67","53","  150","  170",,"10.1","17.0",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-11-22","6.71",,,"0.00",,,"62","71","55","  280","  280",,"13.0","18.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-11-23","5.14",,,"0.00",,,"64","75","56","  280","  280",,"14.1","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-11-24","6.71",,,"0.00",,,"65","78","53","  260","  270",,"15.0","17.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-11-25","7.61",,,"0.00",,,"61","70","51","  290","  290",,"23.0","27.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-11-26","7.83",,,"0.00",,,"62","67","55","  260","  320",,"15.0","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-11-27","9.17",,,"0.27",,,"58","59","50","  270","  260",,"30.0","36.9","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-11-28","9.40",,,"0.78",,,"52","53","46","  310","   90",,"18.1","23.9","    1",,"    1",,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-11-29","8.28",,,"0.01",,,"49","59","43","  270","  270",,"25.1","29.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-11-30","6.04",,,"0.00",,,"53","61","44","   90","  120",,"13.0","16.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-12-01","4.47",,,"0.00",,,"57","65","51","   10","  350",,"10.1","14.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-12-02","5.14",,,"0.00",,,"59","69","52","  260","  230",,"12.1","16.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-12-03","3.13",,,"0.00",,,"61","67","54","   90","  100",,"12.1","14.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-12-04","6.71",,,"0.98",,,"61","64","56","  290","  280",,"19.9","23.9","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-12-05","4.03",,,"0.00",,,"60","69","53","  260","  270",,"10.1","14.1","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-12-06","4.70",,,"0.05",,,"61","67","56","  240","  180",,"14.1","18.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-12-07","5.14",,,"0.00",,,"63","67","61","  260","  280",,"12.1","14.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-12-08","8.72",,,"0.05",,,"63","65","58","  270","  270",,"23.0","25.9","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-12-09","4.92",,,"0.00",,,"59","68","51","  270","  270",,"16.1","19.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-12-10","5.14",,,"0.00",,,"59","69","52","  250","  290",,"12.1","14.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-12-11","4.92",,,"0.00",,,"58","65","50","  270","  230",,"13.0","18.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-12-12","3.58",,,"0.00",,,"61","71","54","  260","  160",,"10.1","14.1","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-12-13","4.25",,,"0.00",,,"60","65","53","  260","  250",,"14.1","17.0","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-12-14","7.16",,,"0.00",,,"62","66","58","  260","  250",,"21.0","23.9","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-12-15","11.86",,,"0.00",,,"60","66","55","  310","  320",,"25.9","36.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-12-16","4.47",,,"0.00",,,"57","69","47","  340","  340",,"13.0","18.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-12-17","7.38",,,"0.00",,,"59","72","45","  100","   70",,"18.1","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-12-18","5.82",,,"0.00",,,"58","65","49","  270","  280",,"17.0","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-12-19","4.25",,,"0.00",,,"56","67","45","  260","  260",,"13.0","15.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-12-20","5.82",,,"0.00",,,"62","78","50","   50","  280",,"13.0","18.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-12-21","4.47",,,"0.00",,,"65","74","56","   40","   50",,"10.1","14.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-12-22","10.07",,,"0.99",,,"62","67","52","   60","   70",,"23.9","32.0","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-12-23","10.07",,,"0.85",,,"57","59","52","   60","   70",,"28.0","33.1","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-12-24","7.16",,,"0.00",,,"55","61","49","  270","  270",,"21.9","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-12-25","7.61",,,"1.13",,,"54","58","47","  110","  120",,"19.9","25.9","    1",,"    1",,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-12-26","8.50",,,"0.37",,,"53","57","46","   60","   50",,"21.0","27.1","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-12-27","5.59",,,"0.00",,,"53","62","43","  270","   30",,"14.1","16.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-12-28","4.70",,,"0.00",,,"55","63","46","  250","  240",,"10.1","13.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-12-29","4.47",,,"0.00",,,"55","62","47","  270","  280",,"12.1","13.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-12-30","5.82",,,"0.00",,,"57","64","53","   60","   70",,"14.1","17.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-12-31","5.82",,,"0.00",,,"61","73","51","  200","  340",,"13.0","19.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-01-01","5.59",,,"0.00",,,"61","67","50","  270","  280",,"14.1","17.0",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-01-02","4.70",,,"0.00",,,"58","65","52","  100","  100",,"14.1","16.1","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-01-03","4.47",,,"0.00",,,"60","72","52","  270","  260",,"12.1","14.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-01-04","4.92",,,"0.00",,,"59","67","49","  260","  270",,"12.1","14.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-01-05","4.47",,,"0.00",,,"58","68","49","  250","  260",,"15.0","17.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-01-06","5.59",,,"0.00",,,"61","79","47","  360","  320",,"12.1","17.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-01-07","7.83",,,"0.00",,,"66","79","55","  250","  250",,"16.1","19.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-01-08","5.82",,,"0.00",,,"58","64","50","  250","  200",,"14.1","17.0","    1","    1",,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-01-09","7.61",,,"0.00",,,"57","61","54","  270","  270",,"23.9","28.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-01-10","4.92",,,"0.00",,,"57","66","46","  250","  320",,"14.1","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-01-11","5.14",,,"0.00",,,"56","63","48","  280","  250",,"13.0","17.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-01-12","5.59",,,"0.00",,,"56","63","49","  260","  210",,"14.1","17.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-01-13","5.59",,,"0.00",,,"56","62","50","  250","  230",,"13.0","16.1","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-01-14","5.14",,,"0.00",,,"55","62","48","  260","  240",,"13.0","16.1",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-01-15","5.14",,,"0.00",,,"55","64","47","  270","  290",,"13.0","16.1",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-01-16","5.82",,,"0.26",,,"56","61","49","  270","  190",,"18.1","23.9","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-01-17","4.92",,,"0.07",,,"55","62","50","  260","  240",,"14.1","18.1","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-01-18","6.26",,,"0.00",,,"58","71","48","  270","   40",,"14.1","17.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-01-19","5.82",,,"0.00",,,"62","77","52","  270","  270",,"18.1","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-01-20","5.37",,,"0.02",,,"61","62","55","  280","  280",,"13.0","15.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-01-21","8.28",,,"0.03",,,"60","62","56","  260","  250",,"16.1","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-01-22","4.25",,,"0.00",,,"57","64","51","  260","  250",,"14.1","15.0",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-01-23","5.14",,,"0.00",,,"59","69","51","  250","  240",,"15.0","19.0",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-01-24","4.47",,,"0.00",,,"61","72","51","  250",,,"12.1",,"    1","    1",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-01-25","5.14",,,"0.00",,,"58","65","50","  270","  260",,"14.1","15.0","    1","    1",,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-01-26","4.70",,,"0.00",,,"58","62","56","  270","  270",,"16.1","18.1","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-01-27","6.93",,,"0.00",,,"58","70","50","  340","  310",,"16.1","23.9","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-01-28","6.93",,,"0.00",,,"64","72","54","  350","  330",,"18.1","29.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-01-29","11.41",,,"0.00",,,"67","78","62","  330","  310",,"25.9","38.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-01-30","5.59",,,"0.00",,,"66","73","52","  260","  280",,"14.1","17.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-01-31","4.47",,,"0.00",,,"63","81","51","  260",,,"12.1",,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-02-01","4.70",,,"0.00",,,"67","81","57","  270","  270",,"14.1","16.1",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-02-02","6.71",,,"0.00",,,"62","67","53","   10","   10",,"23.0","31.1","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-02-03","15.21",,,"0.00",,,"57","63","50","  330","  330",,"36.0","45.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-02-04","7.83",,,"0.00",,,"53","60","44","  230","  250",,"17.0","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-02-05","4.92",,,"0.00",,,"53","62","44","  250","  220",,"13.0","17.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-02-06","6.04",,,"0.00",,,"55","64","45","  240","  250",,"14.1","17.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-02-07","5.14",,,"0.00",,,"56","64","48","  240","  250",,"12.1","17.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-02-08","6.04",,,"0.00",,,"57","64","50","  270","  270",,"16.1","18.1","    1","    1",,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-02-09","8.28",,,"0.00",,,"57","63","55","  100","  100",,"21.0","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-02-10","6.93",,,"0.00",,,"61","77","54","  230","  190",,"16.1","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-02-11","8.50",,,"0.00",,,"65","73","50","  200","  200",,"19.9","25.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-02-12","6.04",,,"0.00",,,"59","66","49","  260","  250",,"14.1","17.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-02-13","6.71",,,"0.00",,,"58","66","51","  270","  260",,"16.1","19.9","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-02-14","6.26",,,"0.00",,,"58","66","50","  250","  270",,"16.1","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-02-15","5.82",,,"0.00",,,"57","65","48","  240","  230",,"14.1","18.1","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-02-16","5.37",,,"0.00",,,"58","67","51","  250","  270",,"15.0","19.0","    1","    1",,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-02-17","5.59",,,"0.00",,,"58","65","50","  250","  250",,"13.0","17.0","    1","    1",,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-02-18","7.16",,,"0.00",,,"60","68","55","  260","  260",,"16.1","19.9","    1","    1",,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-02-19","6.71",,,"0.00",,,"62","66","58","  260","  250",,"13.0","17.0",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-02-20","5.14",,,"0.00",,,"61","77","53","  270","  270",,"21.9","25.1","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-02-21","6.71",,,"0.00",,,"64","78","56","  240","  230",,"16.1","19.0",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-02-22","8.72",,,"0.00",,,"62","66","57","  270","  260",,"19.9","23.0",,,"    1",,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-02-23","6.93",,,"0.00",,,"60","65","55","  260","  220",,"15.0","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-02-24","6.04",,,"0.00",,,"59","66","51","  270","  270",,"17.0","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-02-25","4.92",,,"0.00",,,"62","79","51","  270","  290",,"14.1","19.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-02-26","4.25",,,"0.00",,,"68","81","55","  260","  270",,"15.0","18.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-02-27","4.25",,,"0.00",,,"70","85","58","  260","  260",,"14.1","16.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2020-02-28","6.04",,,"0.00",,,"73","87","62","  280","  280",,"16.1","19.0",,,,,,,,,,,
